"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Taxon name","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3C",6,2015,4,"E3",24,"Harmothoe sp","129491",129491,200,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3A",3,2015,4,"E3",12,"Harmothoe sp","129491",129491,100,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","U1C",8,2013,1,"U1",8,"Harmothoe sp","129491",129491,67,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","B5B",5,2014,1,"B5",5,"Harmothoe sp","129491",129491,42,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","C4B",2,2014,1,"C4",2,"Harmothoe sp","129491",129491,17,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","U1C",15,2013,4,"U1",60,"Harmothoe sp","129491",129491,500,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe extenuata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","U1B",4,2013,8,"U1",32,"Harmothoe extenuata","130762",130762,267,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E4C",2,2014,4,"E4",8,"Harmothoe sp","129491",129491,67,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","B0B",1,2014,1,"B0",1,"Harmothoe sp","129491",129491,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe extenuata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3B",1,2013,1,"E3",1,"Harmothoe extenuata","130762",130762,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","B0A",5,2013,1,"B0",5,"Harmothoe sp","129491",129491,42,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe extenuata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","U1C",2,2013,1,"U1",2,"Harmothoe extenuata","130762",130762,17,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3B",1,2015,1,"E3",1,"Harmothoe sp","129491",129491,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","B0C",1,2013,1,"B0",1,"Harmothoe sp","129491",129491,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","U2B",1,2013,8,"U2",8,"Harmothoe sp","129491",129491,67,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3A",1,2014,1,"E3",1,"Harmothoe sp","129491",129491,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3B",2,2014,4,"E3",8,"Harmothoe sp","129491",129491,67,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe extenuata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","U1A",1,2013,1,"U1",1,"Harmothoe extenuata","130762",130762,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3A",2,2017,4,"E3",8,"Harmothoe sp","129491",129491,67,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E4A",1,2015,1,"E4",1,"Harmothoe sp","129491",129491,8,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe extenuata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","E3A",5,2013,1,"E3",5,"Harmothoe extenuata","130762",130762,42,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","B0B",7,2014,4,"B0",28,"Harmothoe sp","129491",129491,233,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","B0A",2,2014,1,"B0",2,"Harmothoe sp","129491",129491,17,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe extenuata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe extenuata","A7C",1,2017,4,"A7",4,"Harmothoe sp","129491",129491,33,"POER","0220","0560","Harmothoe extenuata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","U2A",2,2013,1,"U2",2,"Harmothoe imbricata","130769",130769,17,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","B0C",2,2013,1,"B0",2,"Harmothoe imbricata","130769",130769,17,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","U1B",6,2013,8,"U1",48,"Harmothoe imbricata","130769",130769,400,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","U1B",3,2013,1,"U1",3,"Harmothoe imbricata","130769",130769,25,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","B0B",1,2013,1,"B0",1,"Harmothoe imbricata","130769",130769,8,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","U1A",6,2013,1,"U1",6,"Harmothoe imbricata","130769",130769,50,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","C4B",1,2013,1,"C4",1,"Harmothoe imbricata","130769",130769,8,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","E4B",1,2016,1,"E4",1,"Harmothoe imbricata","130769",130769,8,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Harmothoe imbricata","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Polynoidae","Harmothoe","Harmothoe imbricata","Polynoinae","","","Aphroditiformia","","","","","","","","Harmothoe imbricata","E4B",1,2016,4,"E4",4,"Harmothoe imbricata","130769",130769,33,"POER","0220","0585","Harmothoe imbricata","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Henricia sanguinolenta","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Pectinariidae","Cistenides","Cistenides granulata","","","","Terebelliformia","","","","","","","","Cistenides granulata","C4A",2,2016,4,"C4",8,"Cistenides granulata","238377",238377,67,"ECAS","1034","0009","Henricia sanguinolenta","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Henricia sanguinolenta","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Nereididae","Leonnates","","Nereidinae","","","Nereidiformia","","","","","","","","Henricia sanguinolenta","U1B",4,2013,8,"U1",32,"Henricia sanguinolenta","Error : (206) Partial Content - Henricia sanguinolenta
",129374,267,"ECAS","1034","0009","Henricia sanguinolenta","SR","M","F","Ca","mac","Pr","SR-Pr-mac"
"Hesionidae","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Hesionidae","Nereimyra","Nereimyra punctata","Psamathinae","","","Nereidiformia","","","","","","","","Nereimyra punctata","U1B",1,2013,8,"U1",8,"Nereimyra punctata","130185",130185,67,"POER","0186","0186","Hesionidae indet.","SS","M","F","Ca","mac","Pr","SS-Pr-mei"
"Hesionidae","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Hesionidae","Nereimyra","Nereimyra punctata","Psamathinae","","","Nereidiformia","","","","","","","","Nereimyra punctata","U1A",2,2013,1,"U1",2,"Nereimyra punctata","130185",130185,17,"POER","0186","0186","Hesionidae indet.","SS","M","F","Ca","mac","Pr","SS-Pr-mei"
"Hesionidae","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Hesionidae","Nereimyra","Nereimyra punctata","Psamathinae","","","Nereidiformia","","","","","","","","Nereimyra punctata","U1C",1,2013,1,"U1",1,"Nereimyra punctata","130185",130185,8,"POER","0186","0186","Hesionidae indet.","SS","M","F","Ca","mac","Pr","SS-Pr-mei"
"Hesionidae","Animalia","Annelida","Polychaeta","Errantia","","","","Phyllodocida","","Hesionidae","Nereimyra","Nereimyra punctata","Psamathinae","","","Nereidiformia","","","","","","","","Nereimyra punctata","E3C",1,2015,4,"E3",4,"Nereimyra punctata","130185",130185,33,"POER","0186","0186","Hesionidae indet.","SS","M","F","Ca","mac","Pr","SS-Pr-mei"
"Heteromastus","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","Heteromastus filiformis laminariae","","","Mediomastus filiformis","E3",10,1999,1,"E3",10,"Mediomastus filiformis","Error : (204) No Content - Mediomastus filiformis
",335480,444,"POSE","0248","0760","Heteromastus sp.","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","Heteromastus filiformis laminariae","","","Mediomastus filiformis","U2A",2,2013,1,"U2",2,"Mediomastus filiformis","Error : (204) No Content - Mediomastus filiformis
",335480,17,"POSE","0248","0760","Heteromastus sp.","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","Heteromastus filiformis laminariae","","","Mediomastus filiformis","E3A",1,2017,4,"E3",4,"Mediomastus filiformis kemur líka heteromastus filiformis","Error : (204) No Content - Mediomastus filiformis
",335480,33,"POSE","0248","0760","Heteromastus sp.","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","B8C",6,2016,1,"B8",6,"Heteromastus filiformis","129884",129884,50,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","A7C",13,2016,4,"A7",52,"Heteromastus filiformis","129884",129884,433,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","E3",10,1999,1,"E3",10,"Heteromastus filiformis","129884",129884,444,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","B8A",7,2016,4,"B8",28,"Heteromastus filiformis","129884",129884,233,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","E3B",1,2017,4,"E3",4,"Heteromastus filiformis","129884",129884,33,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","E4",1,1999,1,"E4",1,"Heteromastus filiformis","129884",129884,44,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","B8B",4,2016,4,"B8",16,"Heteromastus filiformis","129884",129884,133,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","E4B",1,2016,4,"E4",4,"Heteromastus filiformis","129884",129884,33,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","U2B",1,2013,1,"U2",1,"Heteromastus filiformis","129884",129884,8,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
"Heteromastus filiformis","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Capitellidae","Heteromastus","Heteromastus filiformis","","","","","","","","","","","","Heteromastus filiformis","A7A",5,2016,4,"A7",20,"Heteromastus filiformis","129884",129884,167,"POSE","0248","0740","Heteromastus filiformis","SS","D","F","Om","sed/pom/mic","De","SS-De"
